captured_at_utc,phase,measurement_active,system_used_bytes,process_tree_rss_bytes,gpu_index,gpu_uuid,gpu_name,memory_used_mib,memory_total_mib,utilization_gpu_percent,temperature_c,power_draw_w,sm_clock_mhz,memory_clock_mhz
2026-09-07T21:15:54.489576+00:00,measured_67108864,True,3021619200,3113455616,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,61.0,47.11,1590.0,5000.0
2026-09-07T21:15:54.489576+00:00,measured_67108864,True,3021619200,3113455616,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,62.0,46.03,1590.0,5000.0
2026-09-07T21:15:54.799095+00:00,measured_67108864,True,3037872128,3113455616,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,61.0,47.38,1590.0,5000.0
2026-09-07T21:15:54.799095+00:00,measured_67108864,True,3037872128,3113455616,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,62.0,45.44,1590.0,5000.0
2026-09-07T21:15:55.107787+00:00,measured_67108864,True,3054129152,3113455616,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,61.0,46.79,1590.0,5000.0
2026-09-07T21:15:55.107787+00:00,measured_67108864,True,3054129152,3113455616,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,62.0,45.93,1590.0,5000.0
2026-09-07T21:15:55.416365+00:00,complete,False,3070103552,3039531008,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,30.0,61.0,38.5,1590.0,5000.0
2026-09-07T21:15:55.416365+00:00,complete,False,3070103552,3039531008,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,0.0,61.0,37.43,1590.0,5000.0
2026-09-07T21:15:55.712167+00:00,complete,False,2947502080,2962882560,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,319.0,15360.0,0.0,61.0,38.4,1590.0,5000.0
2026-09-07T21:15:55.712167+00:00,complete,False,2947502080,2962882560,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,319.0,15360.0,0.0,61.0,37.24,1590.0,5000.0
2026-09-07T21:15:56.015068+00:00,complete,False,1935839232,1118478336,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,61.0,38.89,1590.0,5000.0
2026-09-07T21:15:56.015068+00:00,complete,False,1935839232,1118478336,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,61.0,37.63,1590.0,5000.0
2026-09-07T21:15:56.355422+00:00,complete,False,1731231744,1132871680,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,61.0,38.5,1590.0,5000.0
2026-09-07T21:15:56.355422+00:00,complete,False,1731231744,1132871680,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,61.0,37.24,1590.0,5000.0
2026-09-07T21:15:56.653175+00:00,complete,False,1543921664,577060864,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,61.0,38.5,1590.0,5000.0
2026-09-07T21:15:56.653175+00:00,complete,False,1543921664,577060864,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,61.0,37.24,1590.0,5000.0
2026-09-07T21:15:56.951627+00:00,complete,False,1577345024,908881920,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,60.0,30.37,795.0,5000.0
2026-09-07T21:15:56.951627+00:00,complete,False,1577345024,908881920,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,61.0,37.33,630.0,5000.0
2026-09-07T21:15:57.258006+00:00,complete,False,1634926592,1023983616,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,60.0,29.99,735.0,5000.0
2026-09-07T21:15:57.258006+00:00,complete,False,1634926592,1023983616,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,61.0,29.4,585.0,5000.0
2026-09-07T21:15:57.586743+00:00,complete,False,1662558208,1062629376,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,60.0,29.89,615.0,5000.0
2026-09-07T21:15:57.586743+00:00,complete,False,1662558208,1062629376,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,61.0,29.5,585.0,5000.0
2026-09-07T21:15:57.894160+00:00,complete,False,1665937408,1077424128,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,60.0,29.69,360.0,5000.0
2026-09-07T21:15:57.894160+00:00,complete,False,1665937408,1077424128,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,61.0,29.21,375.0,5000.0
2026-09-07T21:15:58.204116+00:00,complete,False,1685123072,1092861952,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,59.0,18.86,360.0,405.0
2026-09-07T21:15:58.204116+00:00,complete,False,1685123072,1092861952,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,60.0,18.57,375.0,405.0
2026-09-07T21:15:58.529030+00:00,complete,False,1709363200,1117925376,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,15.31,360.0,405.0
2026-09-07T21:15:58.529030+00:00,complete,False,1709363200,1117925376,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,15.11,375.0,405.0
2026-09-07T21:15:58.853487+00:00,complete,False,1709400064,1119367168,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,15.21,360.0,405.0
2026-09-07T21:15:58.853487+00:00,complete,False,1709400064,1119367168,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,15.01,375.0,405.0
2026-09-07T21:15:59.183780+00:00,complete,False,1980411904,1729081344,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,15.21,360.0,405.0
2026-09-07T21:15:59.183780+00:00,complete,False,1980411904,1729081344,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,11.05,300.0,405.0
2026-09-07T21:15:59.514484+00:00,complete,False,2133192704,2034327552,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,10.95,300.0,405.0
2026-09-07T21:15:59.514484+00:00,complete,False,2133192704,2034327552,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,10.95,300.0,405.0
2026-09-07T21:15:59.848935+00:00,complete,False,2172080128,2112507904,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,10.75,300.0,405.0
2026-09-07T21:15:59.848935+00:00,complete,False,2172080128,2112507904,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,10.95,300.0,405.0
2026-09-07T21:16:00.181814+00:00,complete,False,2226610176,2150076416,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,57.0,10.75,300.0,405.0
2026-09-07T21:16:00.181814+00:00,complete,False,2226610176,2150076416,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,10.75,300.0,405.0
2026-09-07T21:16:00.513560+00:00,complete,False,2276446208,2171809792,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,57.0,10.75,300.0,405.0
2026-09-07T21:16:00.513560+00:00,complete,False,2276446208,2171809792,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,10.85,300.0,405.0
2026-09-07T21:16:00.845916+00:00,complete,False,2309218304,2200252416,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,57.0,14.32,300.0,405.0
2026-09-07T21:16:00.845916+00:00,complete,False,2309218304,2200252416,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,12.44,300.0,405.0
2026-09-07T21:16:01.238478+00:00,complete,False,2459197440,2359685120,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,13.0,15360.0,0.0,59.0,30.28,585.0,5000.0
2026-09-07T21:16:01.238478+00:00,complete,False,2459197440,2359685120,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,21.0,15360.0,0.0,60.0,29.99,690.0,5000.0
2026-09-07T21:16:01.575205+00:00,warmup_1024,False,2715332608,2750267392,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,149.0,15360.0,3.0,59.0,29.99,705.0,5000.0
2026-09-07T21:16:01.575205+00:00,warmup_1024,False,2715332608,2750267392,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,147.0,15360.0,1.0,60.0,29.4,600.0,5000.0
2026-09-07T21:16:01.891807+00:00,measured_4096,True,2959085568,3112259584,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,207.0,15360.0,6.0,59.0,29.79,585.0,5000.0
2026-09-07T21:16:01.891807+00:00,measured_4096,True,2959085568,3112259584,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,207.0,15360.0,6.0,60.0,29.99,585.0,5000.0
2026-09-07T21:16:02.207728+00:00,measured_4194304,True,2978504704,3113582592,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,229.0,15360.0,41.0,59.0,31.85,600.0,5000.0
2026-09-07T21:16:02.207728+00:00,measured_4194304,True,2978504704,3113582592,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,229.0,15360.0,63.0,60.0,32.06,930.0,5000.0
2026-09-07T21:16:02.524788+00:00,measured_16777216,True,2994749440,3113656320,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,243.0,15360.0,95.0,60.0,37.43,1590.0,5000.0
2026-09-07T21:16:02.524788+00:00,measured_16777216,True,2994749440,3113656320,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,243.0,15360.0,86.0,61.0,45.05,1590.0,5000.0
2026-09-07T21:16:02.833267+00:00,measured_16777216,True,2994749440,3113668608,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,93.0,61.0,46.33,1590.0,5000.0
2026-09-07T21:16:02.833267+00:00,measured_16777216,True,2994749440,3113668608,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,94.0,62.0,45.05,1590.0,5000.0
2026-09-07T21:16:03.141162+00:00,measured_33554432,True,2994733056,3113734144,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,97.0,61.0,46.49,1590.0,5000.0
2026-09-07T21:16:03.141162+00:00,measured_33554432,True,2994733056,3113734144,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,98.0,62.0,45.24,1590.0,5000.0
2026-09-07T21:16:03.451448+00:00,measured_33554432,True,2989133824,3113742336,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,95.0,61.0,46.69,1590.0,5000.0
2026-09-07T21:16:03.451448+00:00,measured_33554432,True,2989133824,3113742336,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,96.0,62.0,45.74,1590.0,5000.0
2026-09-07T21:16:03.765254+00:00,measured_33554432,True,2994434048,3113758720,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,97.0,62.0,47.18,1590.0,5000.0
2026-09-07T21:16:03.765254+00:00,measured_33554432,True,2994434048,3113758720,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,96.0,62.0,45.34,1590.0,5000.0
2026-09-07T21:16:04.075603+00:00,warmup_67108864,False,2994655232,3113947136,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,95.0,62.0,47.18,1590.0,5000.0
2026-09-07T21:16:04.075603+00:00,warmup_67108864,False,2994655232,3113947136,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,97.0,62.0,45.74,1590.0,5000.0
2026-09-07T21:16:04.384894+00:00,measured_67108864,True,2994880512,3113947136,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,99.0,62.0,46.69,1590.0,5000.0
2026-09-07T21:16:04.384894+00:00,measured_67108864,True,2994880512,3113947136,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,62.0,46.33,1590.0,5000.0
2026-09-07T21:16:04.693159+00:00,measured_67108864,True,2994880512,3113951232,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,62.0,46.89,1590.0,5000.0
2026-09-07T21:16:04.693159+00:00,measured_67108864,True,2994880512,3113951232,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,62.0,45.61,1590.0,5000.0
2026-09-07T21:16:05.001672+00:00,measured_67108864,True,2994880512,3113955328,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,62.0,47.58,1590.0,5000.0
2026-09-07T21:16:05.001672+00:00,measured_67108864,True,2994880512,3113955328,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,62.0,45.74,1590.0,5000.0
2026-09-07T21:16:05.311213+00:00,measured_67108864,True,2995068928,3113959424,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,62.0,47.38,1590.0,5000.0
2026-09-07T21:16:05.311213+00:00,measured_67108864,True,2995068928,3113959424,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,63.0,45.44,1590.0,5000.0
2026-09-07T21:16:05.620735+00:00,measured_67108864,True,3011325952,3113959424,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,62.0,47.28,1590.0,5000.0
2026-09-07T21:16:05.620735+00:00,measured_67108864,True,3011325952,3113959424,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,63.0,45.93,1590.0,5000.0
2026-09-07T21:16:05.929583+00:00,measured_67108864,True,3019325440,3113959424,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,62.0,46.89,1590.0,5000.0
2026-09-07T21:16:05.929583+00:00,measured_67108864,True,3019325440,3113959424,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,399.0,15360.0,98.0,63.0,45.64,1590.0,5000.0
2026-09-07T21:16:06.237148+00:00,complete,False,3040751616,3041067008,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,14.0,62.0,38.79,1590.0,5000.0
2026-09-07T21:16:06.237148+00:00,complete,False,3040751616,3041067008,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,0.0,62.0,37.63,1590.0,5000.0
2026-09-07T21:16:06.534958+00:00,complete,False,2949693440,2964406272,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,319.0,15360.0,0.0,62.0,38.89,1590.0,5000.0
2026-09-07T21:16:06.534958+00:00,complete,False,2949693440,2964406272,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,319.0,15360.0,0.0,62.0,37.53,1590.0,5000.0
2026-09-07T21:16:06.839840+00:00,complete,False,1914089472,1119555584,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,62.0,42.61,1590.0,5000.0
2026-09-07T21:16:06.839840+00:00,complete,False,1914089472,1119555584,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,62.0,39.41,1590.0,5000.0
2026-09-07T21:16:07.169385+00:00,complete,False,1811689472,1119469568,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,62.0,38.89,1590.0,5000.0
2026-09-07T21:16:07.169385+00:00,complete,False,1811689472,1119469568,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,4.0,62.0,37.53,1590.0,5000.0
2026-09-07T21:16:07.372320+00:00,complete,False,1524187136,563240960,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,62.0,38.99,1590.0,5000.0
2026-09-07T21:16:07.372320+00:00,complete,False,1524187136,563240960,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,62.0,37.73,1590.0,5000.0
